season,date,playoff,neutral,status,ot,home_team,away_team,home_team_abbr,away_team_abbr,home_team_pregame_rating,away_team_pregame_rating,home_team_winprob,away_team_winprob,overtime_prob,home_team_expected_points,away_team_expected_points,home_team_score,away_team_score,home_team_postgame_rating,away_team_postgame_rating,game_quality_rating,game_importance_rating,game_overall_rating
2022,2021-10-16,0,0,post,,Florida Panthers,New York Islanders,FLA,NYI,1533.83728512033,1537.16626027497,0.566763911124412,0.433236088875588,0.23595135557422,1.23575046470269,1.00020089087153,5,1,1538.23843526985,1532.76511012545,83,58,70
2022,2021-10-16,0,0,post,,Pittsburgh Penguins,Chicago Blackhawks,PIT,CHI,1543.58419693392,1477.90042920322,0.660591062474406,0.339408937525594,0.224279512450612,1.39730459597843,0.82697491647218,5,2,1546.55152587011,1474.93310026703,54,47,50
2022,2021-10-16,0,0,post,OT,Washington Capitals,Tampa Bay Lightning,WSH,TBL,1535.93673010219,1562.99479078606,0.532968202030184,0.467031797969816,0.240060242093434,1.17805217054633,1.0620080715471,1,2,1533.33400566476,1565.59751522349,93,42,67
2022,2021-10-16,0,0,post,,Detroit Red Wings,Vancouver Canucks,DET,VAN,1442.99917856303,1482.76657214939,0.514721648051677,0.485278351948323,0.242281000430805,1.14701702070081,1.09526397973,3,1,1446.67352926099,1479.09222145143,6,37,21
2022,2021-10-16,0,0,post,,Montreal Canadiens,New York Rangers,MTL,NYR,1496.59049110213,1504.28739438113,0.560579978628023,0.439420021371977,0.236704033647602,1.22517244878031,1.01153158486729,1,3,1492.23491730053,1508.64296818273,41,72,56
2022,2021-10-16,0,0,post,OT,Columbus Blue Jackets,Seattle Kraken,CBJ,SEA,1470.0445194452,1491.32192192788,0.541241230642775,0.458758769357225,0.239054780771454,1.19215093832122,1.04690384245023,2,1,1472.22916467571,1489.13727669737,18,51,34
2022,2021-10-16,0,0,post,,Boston Bruins,Dallas Stars,BOS,DAL,1547.91129670929,1507.53563740043,0.627204846730853,0.372795153269147,0.228511543872772,1.33959768948353,0.888913854389246,3,1,1550.62827518143,1504.81865892829,76,44,60
2022,2021-10-16,0,0,post,,Toronto Maple Leafs,Ottawa Senators,TOR,OTT,1530.04718530746,1472.60568576951,0.649873449305185,0.350126550694815,0.22565164208918,1.37875352971368,0.846898112375504,3,1,1532.57876708124,1470.07410399573,41,54,47
2022,2021-10-16,0,0,post,,Nashville Predators,Carolina Hurricanes,NSH,CAR,1509.9663526302,1547.46109818287,0.517988740346651,0.482011259653349,0.24188286653454,1.15256774588018,1.08931512065436,2,3,1507.4497369327,1549.97771388037,77,47,62
2022,2021-10-16,0,0,post,,Colorado Avalanche,St. Louis Blues,COL,STL,1567.56672771574,1505.29212437641,0.656177223437317,0.343822776562683,0.224846331953657,1.38966173702687,0.835184594926783,3,5,1562.28428418046,1510.57456791169,84,34,59
2022,2021-10-16,0,0,post,,San Jose Sharks,Winnipeg Jets,SJS,WPG,1459.65164309644,1503.21332275683,0.509264427338947,0.490735572661053,0.242946695308459,1.1377514403262,1.10519525498226,4,3,1462.01388805908,1500.85107779419,18,59,38
2022,2021-10-16,0,0,post,,Edmonton Oilers,Calgary Flames,EDM,CGY,1517.92563023494,1501.75785517879,0.594088304329031,0.405911695670969,0.232611896357744,1.28259649794187,0.95001539841587,5,2,1521.55740517116,1498.12608024257,53,73,63
2022,2021-10-16,0,0,post,,Los Angeles Kings,Minnesota Wild,LAK,MIN,1473.60897390829,1527.53074600695,0.494356355957667,0.505643644042333,0.243388899892864,1.11178076217662,1.13160813771625,2,3,1471.2263839731,1529.91333594214,40,60,50
2022,2021-10-17,0,0,post,,Ottawa Senators,Dallas Stars,OTT,DAL,1470.07410399573,1504.81865892829,0.521940251983212,0.478059748016788,0.24140167041393,1.15928492569534,1.08211674471859,3,2,1472.36550701772,1502.5272559063,24,51,37
2022,2021-10-18,0,0,post,OT,Toronto Maple Leafs,New York Rangers,TOR,NYR,1532.57876708124,1508.64296818273,0.604824573538335,0.395175426461665,0.231290577843107,1.30104949981238,0.930241078030722,1,2,1529.54891479046,1511.67282047351,67,75,71
2022,2021-10-18,0,0,post,,Philadelphia Flyers,Seattle Kraken,PHI,SEA,1488.69818978572,1489.13727669737,0.570844017380902,0.429155982619098,0.235454282353895,1.24273464866726,0.992719633686631,6,1,1493.42698630316,1484.40848017993,26,57,41
2022,2021-10-18,0,0,post,OT,Calgary Flames,Anaheim Ducks,CGY,ANA,1498.12608024257,1453.51253821143,0.632890982330375,0.367109017669625,0.227798983765832,1.34940902581716,0.878389957948668,2,3,1494.92210328743,1456.71651516657,14,54,34
2022,2021-10-18,0,0,post,,Arizona Coyotes,St. Louis Blues,ARI,STL,1477.14487125362,1510.57456791169,0.523828519066323,0.476171480933677,0.241171842656869,1.16249619161007,1.0786756510468,4,7,1472.26736947664,1515.45206968867,32,71,51
2022,2021-10-19,0,0,post,SO,Pittsburgh Penguins,Dallas Stars,PIT,DAL,1546.55152587011,1502.5272559063,0.632102501911037,0.367897498088963,0.227897970483283,1.34804809698243,0.879849873500858,1,2,1543.352504607,1505.72627716941,72,46,59
2022,2021-10-19,0,0,post,,Buffalo Sabres,Vancouver Canucks,BUF,VAN,1455.58868596793,1479.09222145143,0.538057724496605,0.461942275503395,0.239441641927839,1.18672366591563,1.05271797601221,5,2,1459.80074037337,1474.88016704599,8,48,28
2022,2021-10-19,0,0,post,,Washington Capitals,Colorado Avalanche,WSH,COL,1533.33400566476,1562.28428418046,0.530255973576131,0.469744026423869,0.24038999363516,1.17343371067445,1.06695628296071,6,3,1537.62846207955,1557.98982776567,92,31,61
2022,2021-10-19,0,0,post,,New Jersey Devils,Seattle Kraken,NJD,SEA,1458.59452837788,1484.40848017993,0.534750406192799,0.465249593807201,0.239843603375557,1.18108795143333,1.05875565194223,4,2,1462.09353075305,1480.90947780476,11,40,25
2022,2021-10-19,0,0,post,,Tampa Bay Lightning,Florida Panthers,TBL,FLA,1565.59751522349,1538.23843526985,0.60952467683986,0.39047532316014,0.23070995588362,1.30913589825964,0.921574057623982,1,4,1559.74718051032,1544.08876998302,95,32,63
2022,2021-10-19,0,0,post,,Montreal Canadiens,San Jose Sharks,MTL,SJS,1492.23491730053,1462.01388805908,0.613438577362389,0.386561422637611,0.230225325029144,1.31587338389525,0.914351941133893,0,5,1485.03019042495,1469.21861493466,15,44,29
2022,2021-10-19,0,0,post,,Detroit Red Wings,Columbus Blue Jackets,DET,CBJ,1446.67352926099,1472.22916467571,0.535120338499448,0.464879661500552,0.239798639100539,1.18171818717225,1.05808045192829,4,1,1450.91656034377,1467.98613359293,4,36,20
2022,2021-10-19,0,0,post,,Nashville Predators,Los Angeles Kings,NSH,LAK,1507.4497369327,1471.2263839731,0.621599189949537,0.378400810050463,0.229211235229479,1.32993209698258,0.899279138246902,2,1,1509.2032074907,1469.4729134151,26,65,45
2022,2021-10-19,0,0,post,OT,Minnesota Wild,Winnipeg Jets,MIN,WPG,1529.91333594214,1500.85107779419,0.611855616849905,0.388144383150095,0.230421460606867,1.31314802939161,0.917273431215262,6,5,1531.71800687643,1499.0464068599,61,60,60
2022,2021-10-19,0,0,post,,Chicago Blackhawks,New York Islanders,CHI,NYI,1474.93310026703,1532.76511012545,0.48873074056849,0.51126925943151,0.242702032866212,1.10154756974301,1.1411544631232,1,4,1470.43636627928,1537.2618441132,44,59,51
2022,2021-10-19,0,0,post,,Edmonton Oilers,Anaheim Ducks,EDM,ANA,1521.55740517116,1456.71651516657,0.659502348196964,0.340497651803036,0.224419557643939,1.39541902879037,0.829000528853574,6,5,1523.11437866084,1455.15954167689,26,54,40
2022,2021-10-20,0,0,post,,Philadelphia Flyers,Boston Bruins,PHI,BOS,1493.42698630316,1550.62827518143,0.489637996059017,0.510362003940983,0.242812735302312,1.10319838628931,1.139614349013,6,3,1498.1573029975,1545.89795848709,68,49,58
2022,2021-10-20,0,0,post,,Vegas Golden Knights,St. Louis Blues,VEG,STL,1556.00527318591,1515.45206968867,0.627443784786948,0.372556215213052,0.22848166002882,1.34000983207983,0.888471827948992,1,3,1551.01013750631,1520.44720536827,83,29,56
2022,2021-10-21,0,0,post,,New Jersey Devils,Washington Capitals,NJD,WSH,1462.09353075305,1537.62846207955,0.463318302460629,0.536681697539371,0.239608871387068,1.05523030076276,1.18437857062431,1,4,1457.86697240973,1541.85502042287,39,45,42
2022,2021-10-21,0,0,post,,Ottawa Senators,San Jose Sharks,OTT,SJS,1472.36550701772,1469.21861493466,0.575893489935678,0.424106510064322,0.234838486747528,1.25138351091464,0.983454975832891,1,2,1469.51061865863,1472.07350329375,11,54,32
2022,2021-10-21,0,0,post,,Montreal Canadiens,Carolina Hurricanes,MTL,CAR,1485.03019042495,1549.97771388037,0.4785020466675,0.5214979533325,0.241455514468045,1.08292264995093,1.15853286451711,1,4,1480.64273982976,1554.36516447556,63,31,47
2022,2021-10-21,0,0,post,,Florida Panthers,Colorado Avalanche,FLA,COL,1544.08876998302,1557.98982776567,0.551764414597434,0.448235585402566,0.237775973121807,1.21010848170179,1.02766749142002,4,1,1548.15703173971,1553.92156600898,94,27,60
2022,2021-10-21,0,0,post,OT,Columbus Blue Jackets,New York Islanders,CBJ,NYI,1467.98613359293,1537.2618441132,0.472288449139817,0.527711550860183,0.240699426675979,1.07159676602197,1.16910266065401,3,2,1470.55853486744,1534.68944283869,43,54,48
2022,2021-10-21,0,0,post,,Detroit Red Wings,Calgary Flames,DET,CGY,1450.91656034377,1494.92210328743,0.508625861260238,0.491374138739762,0.243024650742688,1.1366677509717,1.10635689977099,0,3,1446.20511857393,1499.63354505727,12,44,28
2022,2021-10-21,0,0,post,,Nashville Predators,New York Rangers,NSH,NYR,1509.2032074907,1511.67282047351,0.567978178837534,0.432021821162466,0.235803465842139,1.23782860042461,0.997974865417529,1,3,1504.77863148619,1516.09739647802,54,69,61
2022,2021-10-21,0,0,post,,Winnipeg Jets,Anaheim Ducks,WPG,ANA,1499.0464068599,1455.15954167689,0.631918544519313,0.368081455480687,0.227921056282215,1.34773060316968,0.880190453112536,5,1,1502.7033139475,1451.50263458929,15,52,33
2022,2021-10-21,0,0,post,,Chicago Blackhawks,Vancouver Canucks,CHI,VAN,1470.43636627928,1474.88016704599,0.565187483363487,0.434812516636513,0.236143304141318,1.23305303108752,1.0030902730538,1,4,1465.09765899087,1480.2188743344,12,47,29
2022,2021-10-21,0,0,post,,Arizona Coyotes,Edmonton Oilers,ARI,EDM,1472.26736947664,1523.11437866084,0.498781058214115,0.501218941785885,0.243929933832489,1.11982441973365,1.12410551409884,1,5,1467.08714546367,1528.29460267381,36,47,41
2022,2021-10-22,0,0,post,,Toronto Maple Leafs,San Jose Sharks,TOR,SJS,1529.54891479046,1472.07350329375,0.649917866354541,0.350082133645459,0.225645984436174,1.37883036038903,0.846815624047146,3,5,1524.32978743499,1477.29263064922,41,59,50
2022,2021-10-22,0,0,post,,Buffalo Sabres,Boston Bruins,BUF,BOS,1459.80074037337,1545.89795848709,0.448238039994522,0.551761960005478,0.237776271472167,1.02767198157932,1.21010428989285,1,4,1455.73245297606,1549.9662458844,42,49,45
2022,2021-10-22,0,0,post,OT,Dallas Stars,Los Angeles Kings,DAL,LAK,1505.72627716941,1469.4729134151,0.621639823667933,0.378360176332067,0.229206172813669,1.33000213529804,0.899204037515625,3,2,1507.47953480423,1467.71965578028,24,65,44
2022,2021-10-22,0,0,post,,Vegas Golden Knights,Edmonton Oilers,VEG,EDM,1551.01013750631,1528.29460267381,0.603144427650864,0.396855572349136,0.231497793380928,1.29816004459148,0.93333774878945,3,5,1546.25176860067,1533.05297157945,87,33,60
2022,2021-10-23,0,0,post,,Ottawa Senators,New York Rangers,OTT,NYR,1469.51061865863,1516.09739647802,0.504911863553474,0.495088136446526,0.243478327906327,1.13036695873521,1.11311136917112,2,3,1467.06843404767,1518.53958108898,31,54,42
2022,2021-10-23,0,0,post,OT,Washington Capitals,Calgary Flames,WSH,CGY,1541.85502042287,1499.63354505727,0.629685882949121,0.370314117050879,0.228200994577424,1.34387781571531,0.88432317886211,3,4,1538.6711639936,1502.81740148654,67,43,55
2022,2021-10-23,0,0,post,OT,Minnesota Wild,Anaheim Ducks,MIN,ANA,1531.71800687643,1451.50263458929,0.679087162829637,0.320912837170363,0.221874841504289,1.42937681054314,0.79249803096115,4,3,1533.17507806859,1450.04556339713,28,23,25
2022,2021-10-23,0,0,post,SO,Tampa Bay Lightning,Colorado Avalanche,TBL,COL,1559.74718051032,1553.92156600898,0.579655188365329,0.420344811634671,0.234379216995968,1.25783046454991,0.976548752446058,3,4,1556.86978426175,1556.79896225755,96,30,63
2022,2021-10-23,0,0,post,,Winnipeg Jets,Nashville Predators,WPG,NSH,1502.7033139475,1504.77863148619,0.568535040860353,0.431464959139647,0.23573563203099,1.23878174656272,0.996953885468274,6,4,1505.91151503453,1501.57043039916,45,80,62
2022,2021-10-23,0,0,post,,Columbus Blue Jackets,Carolina Hurricanes,CBJ,CAR,1470.55853486744,1554.36516447556,0.451501313377439,0.548498686622561,0.238172877608702,1.03364013731237,1.20453274029633,1,5,1465.94351627788,1558.98018306512,55,31,43
2022,2021-10-23,0,0,post,,Philadelphia Flyers,Florida Panthers,PHI,FLA,1498.1573029975,1548.15703173971,0.50000039037134,0.49999960962866,0.244079068448427,1.12204021968542,1.12203884876301,2,4,1494.35258490879,1551.96174982842,70,44,57
2022,2021-10-23,0,0,post,OT,New Jersey Devils,Buffalo Sabres,NJD,BUF,1457.86697240973,1455.73245297606,0.574469509235519,0.425530490764481,0.235012221419423,1.2489438843873,0.986068337032127,2,1,1459.87081341532,1453.72861197047,3,25,14
2022,2021-10-23,0,0,post,,Montreal Canadiens,Detroit Red Wings,MTL,DET,1480.64273982976,1446.20511857393,0.61917830710333,0.38082169289667,0.229512605460633,1.3257599931593,0.90375261230133,6,1,1484.77038300543,1442.07747539826,6,15,10
2022,2021-10-23,0,0,post,,Pittsburgh Penguins,Toronto Maple Leafs,PIT,TOR,1543.352504607,1524.32978743499,0.598045201731633,0.401954798268367,0.232125668314789,1.28939442964365,0.942731238671142,7,1,1548.02531195512,1519.65698008687,82,59,70
2022,2021-10-23,0,0,post,,St. Louis Blues,Los Angeles Kings,STL,LAK,1520.44720536827,1467.71965578028,0.64367422160788,0.35632577839212,0.226439065142479,1.36803451936104,0.858404545781441,7,3,1523.97278092045,1464.1940802281,32,44,38
2022,2021-10-23,0,0,post,,Arizona Coyotes,New York Islanders,ARI,NYI,1467.08714546367,1534.68944283869,0.474689909301803,0.525310090698197,0.240991562115263,1.07597511795587,1.16501644415939,0,3,1462.74023742433,1539.03635087803,41,43,42
2022,2021-10-23,0,0,post,,Seattle Kraken,Vancouver Canucks,SEA,VAN,1480.90947780476,1480.2188743344,0.572436395460151,0.427563604539849,0.235260167867804,1.24546147629851,0.989798691569293,2,4,1476.4431234692,1484.68522866996,18,76,47
2022,2021-10-24,0,0,post,,Boston Bruins,San Jose Sharks,BOS,SJS,1549.9662458844,1477.29263064922,0.669553454042492,0.330446545957508,0.223120535117536,1.41283631824676,0.810284216870772,4,3,1551.47181190838,1475.78706462524,57,43,50
2022,2021-10-24,0,0,post,,Minnesota Wild,Nashville Predators,MIN,NSH,1533.17507806859,1501.57043039916,0.615325556610261,0.384674443389739,0.229991284729004,1.31912288265814,0.910868402070861,2,5,1527.25632691313,1507.48918155462,63,50,56
2022,2021-10-24,0,0,post,,Chicago Blackhawks,Detroit Red Wings,CHI,DET,1465.09765899087,1442.07747539826,0.603564119228217,0.396435880771783,0.23144604820367,1.29888175642721,0.932564291776465,3,6,1459.31724907699,1447.85788531214,2,15,8
2022,2021-10-24,0,0,post,,Vegas Golden Knights,New York Islanders,VEG,NYI,1546.25176860067,1539.03635087803,0.581603262323114,0.418396737676886,0.23414117947272,1.26117043029343,0.972970749179288,0,2,1541.69903307043,1543.58908640827,89,51,70
2022,2021-10-25,0,0,post,,Buffalo Sabres,Tampa Bay Lightning,BUF,TBL,1453.72861197047,1556.86978426175,0.424114551879912,0.575885448120087,0.234839468078824,0.983469736070681,1.25136973200814,5,1,1459.8713301971,1550.72706603512,45,43,44
2022,2021-10-25,0,0,post,,Columbus Blue Jackets,Dallas Stars,CBJ,DAL,1465.94351627788,1507.47953480423,0.512178239424449,0.487821760575551,0.242591145325056,1.14269771846141,1.09989342686365,4,1,1470.43050890466,1502.99254217745,23,47,35
2022,2021-10-25,0,0,post,,New York Rangers,Calgary Flames,NYR,CGY,1518.53958108898,1502.81740148654,0.593469599360105,0.406530400639895,0.232687850164964,1.28153388367181,0.951153966493155,1,5,1512.16916424328,1509.18781833224,54,67,60
2022,2021-10-25,0,0,post,,Carolina Hurricanes,Toronto Maple Leafs,CAR,TOR,1558.98018306512,1519.65698008687,0.625787183946135,0.374212816053865,0.228688747469761,1.33715262808276,0.891536119387,4,1,1562.2921021247,1516.34506102729,87,45,66
2022,2021-10-25,0,0,post,,Ottawa Senators,Washington Capitals,OTT,WSH,1467.06843404767,1538.6711639936,0.468951174443233,0.531048825556767,0.240293590377025,1.065509977845,1.17478361253202,5,7,1463.53719517594,1542.20240286533,43,45,44
2022,2021-10-25,0,0,post,,Florida Panthers,Arizona Coyotes,FLA,ARI,1551.96174982842,1462.74023742433,0.690278888027474,0.309721111972526,0.220393795557255,1.44881838748679,0.771575408070469,5,3,1554.16867214379,1460.53331510896,48,14,31
2022,2021-10-25,0,0,post,,St. Louis Blues,Los Angeles Kings,STL,LAK,1523.97278092045,1464.1940802281,0.652928541086976,0.347071458913024,0.22526195376122,1.38403907710346,0.841222876657763,3,0,1527.01539665089,1461.15146449766,32,39,35
2022,2021-10-26,0,0,post,,New Jersey Devils,Calgary Flames,NJD,CGY,1459.87081341532,1509.18781833224,0.500982907669426,0.499017092330574,0.243958816556845,1.12370543462546,1.12025338193139,3,5,1456.05734890859,1513.00128283897,21,43,32
2022,2021-10-26,0,0,post,,Pittsburgh Penguins,Tampa Bay Lightning,PIT,TBL,1548.02531195512,1550.72706603512,0.567650246342889,0.432349753657111,0.235843409250611,1.23726733257693,0.998576076673678,1,5,1541.98810026088,1556.76427772936,93,46,69
2022,2021-10-26,0,0,post,,Colorado Avalanche,Vegas Golden Knights,COL,VEG,1556.79896225755,1541.69903307043,0.592605114561058,0.407394885438942,0.232793944538697,1.28004929148834,0.952744653050358,1,3,1552.14167858339,1546.35631674459,93,41,67
2022,2021-10-26,0,0,post,,Nashville Predators,San Jose Sharks,NSH,SJS,1507.48918155462,1475.78706462524,0.615458355223853,0.384541644776147,0.229974804008822,1.31935159983833,0.910623204170492,3,1,1510.30317321763,1472.97307296223,29,75,52
2022,2021-10-26,0,0,post,,Anaheim Ducks,Winnipeg Jets,ANA,WPG,1450.04556339713,1505.91151503453,0.491559019034328,0.508440980965672,0.243047223239993,1.10669320667378,1.13635401656621,3,4,1447.67869585506,1508.2783825766,15,51,33
2022,2021-10-26,0,0,post,,Seattle Kraken,Montreal Canadiens,SEA,MTL,1476.4431234692,1484.77038300543,0.559685944308648,0.440314055691352,0.236812792826207,1.2236438898662,1.01316890296001,5,1,1480.92686598565,1480.28664048898,18,30,24
2022,2021-10-26,0,0,post,,Vancouver Canucks,Minnesota Wild,VAN,MIN,1484.68522866996,1527.25632691313,0.510689420029621,0.489310579970379,0.242772781351682,1.14017013050346,1.10260265084823,2,3,1482.21024260911,1529.73131297398,48,64,56
2022,2021-10-27,0,0,post,,Florida Panthers,Boston Bruins,FLA,BOS,1554.16867214379,1551.47181190838,0.57526063932138,0.42473936067862,0.234915706344082,1.25029922556871,0.984616480775369,4,1,1557.99324819853,1547.64723585364,95,19,57
2022,2021-10-27,0,0,post,OT,Washington Capitals,Detroit Red Wings,WSH,DET,1542.20240286533,1447.85788531214,0.69654812094767,0.30345187905233,0.219554495177516,1.45972046601134,0.759834029166174,2,3,1538.58414249524,1451.47614568223,32,18,25
2022,2021-10-27,0,0,post,OT,Chicago Blackhawks,Toronto Maple Leafs,CHI,TOR,1459.31724907699,1516.34506102729,0.489887544765967,0.510112455234033,0.24284318951633,1.10365242517297,1.13919076434336,2,3,1456.95976204013,1518.70254806415,24,46,35
2022,2021-10-27,0,0,post,OT,Dallas Stars,Vegas Golden Knights,DAL,VEG,1502.99254217745,1546.35631674459,0.509549134846766,0.490450865153234,0.242911942833308,1.13823464221218,1.10467730062113,2,3,1500.52404032252,1548.82481859952,72,63,67
2022,2021-10-27,0,0,post,,Edmonton Oilers,Philadelphia Flyers,EDM,PHI,1533.05297157945,1494.35258490879,0.624947228154225,0.375052771845775,0.228793657475438,1.33570415172534,0.893089505750093,3,5,1528.0824112792,1499.32314520904,58,35,46
2022,2021-10-28,0,0,post,,Pittsburgh Penguins,Calgary Flames,PIT,CGY,1541.98810026088,1513.00128283897,0.611752477377928,0.388247522622072,0.230434233891103,1.31297047519139,0.917463758699711,0,4,1535.37723874043,1519.61214435941,75,44,59
2022,2021-10-28,0,0,post,,Tampa Bay Lightning,Arizona Coyotes,TBL,ARI,1556.76427772936,1460.53331510896,0.698838517085517,0.301161482914483,0.219246018700564,1.46370549028599,0.755540528414572,5,1,1559.68502022231,1457.61257261601,50,18,34
2022,2021-10-28,0,0,post,,Carolina Hurricanes,Boston Bruins,CAR,BOS,1562.2921021247,1547.64723585364,0.591972537807705,0.408027462192295,0.232871554590704,1.27896306505183,0.953908489538875,3,0,1565.94543639352,1543.99390158482,96,24,60
2022,2021-10-28,0,0,post,,St. Louis Blues,Colorado Avalanche,STL,COL,1527.01539665089,1552.14167858339,0.535735125638494,0.464264874361506,0.239723915734455,1.18276564489689,1.05695827083756,3,4,1524.39666443384,1554.76041080044,87,35,61
2022,2021-10-28,0,0,post,,Vancouver Canucks,Philadelphia Flyers,VAN,PHI,1482.21024260911,1499.32314520904,0.547187490237221,0.452812509762779,0.238332218744177,1.20229479060132,1.03603742814285,1,2,1479.52490415018,1502.00848366797,28,64,46
2022,2021-10-28,0,0,post,OT,Anaheim Ducks,Buffalo Sabres,ANA,BUF,1447.67869585506,1459.8713301971,0.554195424387251,0.445804575612749,0.237480462760924,1.21426072569195,1.02321973706897,3,4,1444.95231539814,1462.59771065402,3,28,15
2022,2021-10-28,0,0,post,,Seattle Kraken,Minnesota Wild,SEA,MIN,1480.92686598565,1529.73131297398,0.501720532298151,0.498279467701849,0.24386856329364,1.12495576250347,1.11891280079017,4,1,1485.52628932189,1525.13188963774,47,51,49
